Symbol,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11
U.S. Bancorp,44.63999938964844,39.04999923706055,55.20000076293945,49.86000061035156,53.18000030517578,43.5099983215332,57.58000183105469,49.02999877929688,33.380001068115234,48.59000015258789
"Ameriprise Financial, Inc.",133.6300048828125,92.83000183105467,130.77000427246094,147.30999755859375,147.3699951171875,162.6999969482422,251.6499938964844,288.1499938964844,333.489990234375,513.4000244140625
MarketAxess Holdings Inc.,68.9000015258789,101.7699966430664,192.7400054931641,217.27999877929688,282.9100036621094,488.3699951171875,461.8200073242188,274.25,215.97000122070312,288.7900085449219
Capital One Financial Corporation,82.38999938964844,62.84999847412109,92.8499984741211,93.62000274658205,92.91999816894533,80.0,164.85000610351562,113.61000061035156,98.2699966430664,165.3699951171875
KKR & Co. Inc.,21.93000030517578,13.4399995803833,18.270000457763672,20.3700008392334,24.21999931335449,31.700000762939453,60.459999084472656,56.540000915527344,62.15999984741211,140.75
Visa Inc.,65.43000030517578,71.83000183105469,87.91999816894531,117.4000015258789,161.1199951171875,199.6000061035156,237.8699951171875,214.5200042724609,235.0800018310547,284.19000244140625
CME Group Inc.,89.02999877929688,84.70999908447266,121.0500030517578,159.0,172.8000030517578,191.75,210.2400054931641,206.4499969482422,201.72000122070312,228.1199951171875
Chubb Limited,114.87000274658205,111.0199966430664,136.72999572753906,136.6999969482422,144.3300018310547,140.6999969482422,164.61000061035156,200.94000244140625,213.0800018310547,290.0199890136719
"Franklin Resources, Inc.",56.4900016784668,32.61000061035156,43.02999877929688,37.61000061035156,34.310001373291016,24.229999542236328,32.279998779296875,28.39999961853028,25.020000457763672,20.780000686645508
Mastercard Incorporated,86.33000183105469,88.70999908447266,110.16000366210938,172.52000427246094,247.19000244140625,310.4100036621094,375.55999755859375,355.3299865722656,402.2200012207031,508.2099914550781
Aon plc,96.31999969482422,86.08999633789062,115.56999969482422,138.82000732421875,176.47999572753906,198.009994506836,232.7899932861328,300.3999938964844,336.0199890136719,371.7099914550781
W. R. Berkley Corporation,15.600000381469728,14.589630126953123,20.95407485961914,21.10222244262696,27.17333221435547,29.06222152709961,33.89777755737305,45.36666870117188,43.27333450317383,58.40999984741211
"Cboe Global Markets, Inc.",60.05401611328125,61.5202751159668,78.77373504638672,111.08556365966795,99.9000015258789,103.43000030517578,118.23999786376952,123.55999755859376,157.10000610351562,212.94000244140625
Cincinnati Financial Corporation,51.540000915527344,55.119998931884766,72.8499984741211,73.12999725341797,95.9499969482422,71.43000030517578,119.80999755859376,106.4499969482422,107.01000213623048,144.49000549316406
"Brown & Brown, Inc.",16.219999313354492,14.9350004196167,21.665000915527344,25.280000686645508,31.809999465942383,43.040000915527344,53.27999877929688,67.94000244140625,72.2699966430664,103.3499984741211
"MetLife, Inc.",48.98395538330078,38.39572143554688,47.54901885986328,45.4900016784668,47.40999984741211,43.0,59.560001373291016,67.47000122070312,64.41999816894531,83.08999633789062
Northern Trust Corporation,67.08999633789062,63.77999877929688,88.05999755859375,101.58000183105467,98.47000122070312,91.16000366210938,116.3000030517578,102.48999786376952,69.43000030517578,101.87999725341795
Discover Financial Services,63.13999938964844,49.15999984741211,71.29000091552734,70.2300033569336,81.13999938964844,61.290000915527344,126.58999633789062,108.5199966430664,87.19000244140625,152.8800048828125
Arch Capital Group Ltd.,19.350000381469727,22.15999984741211,31.21666717529297,28.156667709350582,33.86000061035156,35.650001525878906,38.380001068115234,47.52000045776367,80.95999908447266,105.66000366210938
Arthur J. Gallagher & Co.,47.61000061035156,37.61000061035156,56.150001525878906,67.52999877929688,82.88999938964844,101.9000015258789,140.97999572753906,190.8500061035156,233.0800018310547,285.989990234375
"The PNC Financial Services Group, Inc.",88.7699966430664,86.33000183105469,127.5500030517578,149.17999267578125,135.94000244140625,131.1300048828125,191.9100036621093,173.33999633789062,120.8499984741211,189.8300018310547
Globe Life Inc.,53.61000061035156,52.95000076293945,77.26000213623047,83.16999816894531,87.5,87.23999786376953,94.5,103.41999816894533,110.22000122070312,105.4800033569336
Berkshire Hathaway Inc.,149.0800018310547,126.13999938964844,168.9199981689453,196.1499938964844,215.92999267578125,201.5599975585937,280.1099853515625,304.260009765625,360.1600036621094,458.489990234375
Regions Financial Corporation,10.140000343322754,8.199999809265137,15.43000030517578,18.290000915527344,15.43000030517578,13.84000015258789,20.030000686645508,22.84000015258789,17.059999465942383,24.059999465942383
"Prudential Financial, Inc.",86.37999725341797,70.16999816894531,111.22000122070312,102.55999755859376,101.83999633789062,74.7300033569336,101.62000274658205,104.56999969482422,96.41999816894533,125.5999984741211
Bank of America Corporation,17.3799991607666,14.460000038146973,24.780000686645508,29.520000457763672,30.5,28.540000915527344,40.630001068115234,36.40999984741211,27.63999938964844,42.619998931884766
Truist Financial Corporation,38.09999847412109,33.13999938964844,47.9900016784668,51.58000183105469,50.540000915527344,46.369998931884766,55.59999847412109,51.20000076293945,28.06999969482422,43.290000915527344
Huntington Bancshares Incorporated,10.229999542236328,9.579999923706056,14.1899995803833,14.93000030517578,13.9399995803833,11.350000381469728,14.449999809265137,14.329999923706056,10.3100004196167,15.770000457763672
FactSet Research Systems Inc.,135.5399932861328,146.82000732421875,183.1699981689453,201.72999572753903,274.5400085449219,314.7300109863281,339.5400085449219,452.8500061035156,435.8200073242188,459.2900085449219
Moody's Corporation,95.5,85.98999786376953,112.87000274658205,159.5399932861328,192.7700042724609,281.8099975585937,375.0400085449219,321.5599975585937,324.2200012207031,462.1400146484375
The Bank of New York Mellon Corporation,40.77999877929688,35.779998779296875,47.5,50.720001220703125,49.83000183105469,42.290000915527344,50.27999877929688,44.810001373291016,42.70000076293945,76.51000213623047
Blackstone Inc.,34.029998779296875,24.559999465942383,30.549999237060547,31.770000457763672,39.56999969482422,59.45000076293945,101.93000030517578,106.5,111.18000030517578,169.97000122070312
The Progressive Corporation,26.76000022888184,29.90999984741211,38.93000030517578,60.290000915527344,75.55999755859375,81.51000213623047,99.87999725341795,127.05999755859376,143.25999450683594,244.3099975585937
"American International Group, Inc.",54.84000015258789,56.09000015258789,63.40999984741211,53.77999877929688,46.79999923706055,39.43999862670898,47.43999862670898,56.68999862670898,61.58000183105469,77.4800033569336
"Principal Financial Group, Inc.",52.43000030517578,37.90999984741211,62.41999816894531,58.790000915527344,56.540000915527344,48.720001220703125,62.5,78.72000122070312,74.51000213623047,84.48999786376953
MSCI Inc.,46.90999984741211,67.44999694824219,94.5199966430664,154.0399932861328,221.2899932861328,331.0899963378906,559.9500122070312,502.489990234375,513.1599731445312,595.27001953125
"PayPal Holdings, Inc.",,32.310001373291016,42.43000030517578,76.30999755859375,109.6999969482422,156.08999633789062,302.9700012207031,99.41999816894533,57.880001068115234,83.58999633789062
Fifth Third Bancorp,20.020000457763672,17.1200008392334,27.56999969482422,31.34000015258789,28.82999992370605,24.770000457763672,38.38999938964844,37.22999954223633,25.700000762939453,44.04999923706055
State Street Corporation,78.37999725341797,54.970001220703125,80.52999877929688,98.95999908447266,66.51000213623047,71.02999877929688,84.31999969482422,73.95999908447266,67.80999755859375,92.9800033569336
Aflac Incorporated,29.71999931335449,28.30500030517578,35.709999084472656,43.47999954223633,50.25,42.09999847412109,53.66999816894531,63.900001525878906,76.30999755859375,109.79000091552734
"Marsh & McLennan Companies, Inc.",57.52999877929688,52.209999084472656,72.93000030517578,81.38999938964844,93.13999938964844,111.41000366210938,141.8300018310547,172.8300018310547,195.509994506836,221.83999633789065
Morgan Stanley,37.38999938964844,25.96999931335449,46.560001373291016,53.150001525878906,47.810001373291016,50.150001525878906,92.75,91.3499984741211,83.29000091552734,119.12999725341795
"Intercontinental Exchange, Inc.",44.61000061035156,49.09000015258789,57.959999084472656,71.80000305175781,79.72000122070312,97.4800033569336,119.05999755859376,111.6999969482422,110.16999816894533,166.44000244140625
JPMorgan Chase & Co.,60.68000030517578,57.040000915527344,91.01000213623048,108.16999816894533,115.41000366210938,113.4499969482422,158.0,122.58999633789062,145.72999572753906,225.5
Wells Fargo & Company,54.2599983215332,48.81999969482422,58.25,51.09999847412109,48.29999923706055,33.31999969482422,44.15999984741211,46.13999938964844,41.22999954223633,65.61000061035156
"The Goldman Sachs Group, Inc.",192.0,155.61000061035156,251.759994506836,247.259994506836,204.9900054931641,220.8099975585937,380.5,353.739990234375,327.8900146484375,523.5800170898438
Citigroup Inc.,54.470001220703125,42.470001220703125,60.54999923706055,68.27999877929688,70.36000061035156,61.2400016784668,69.44000244140625,53.7599983215332,40.91999816894531,64.16000366210938
The Allstate Corporation,68.55000305175781,58.130001068115234,80.62000274658203,93.38999938964844,98.29000091552734,106.98999786376952,134.57000732421875,132.0399932861328,114.08999633789062,189.2100067138672
"Raymond James Financial, Inc.",37.5,32.15999984741211,52.82666778564453,58.43333435058594,59.95333480834961,54.026668548583984,89.33999633789062,110.8000030517578,101.20999908447266,148.16000366210938
The Charles Schwab Corporation,29.520000457763672,27.020000457763672,41.77999877929688,51.52999877929688,45.880001068115234,41.81999969482422,71.70999908447266,75.45999908447266,55.150001525878906,72.04000091552734
"The Hartford Financial Services Group, Inc.",41.08000183105469,39.08000183105469,48.93000030517578,51.11000061035156,52.13999938964844,46.63999938964844,63.310001373291016,69.37999725341797,72.9800033569336,113.38999938964844
"T. Rowe Price Group, Inc.",83.94999694824219,64.94999694824219,71.19999694824219,106.0999984741211,105.26000213623048,130.77000427246094,211.1000061035156,130.3800048828125,105.44000244140624,112.4000015258789
S&P Global Inc.,91.5500030517578,83.22000122070312,130.75999450683594,187.8699951171875,217.1699981689453,331.9800109863281,411.75,387.7300109863281,371.6900024414063,487.239990234375
M&T Bank Corporation,123.2699966430664,104.48999786376952,167.92999267578125,180.3300018310547,169.39999389648438,127.4000015258789,143.17999267578125,190.72000122070312,124.2699966430664,197.22999572753903
Willis Towers Watson Public Limited Company,115.07284545898438,112.52999877929688,127.75,151.3800048828125,178.5,204.0200042724609,225.1699981689453,219.07000732421875,212.9499969482422,292.1199951171875
"The Travelers Companies, Inc.",104.26000213623048,105.0999984741211,121.5500030517578,136.75,142.6999969482422,128.0,154.08999633789062,173.9600067138672,167.83999633789062,252.3699951171875
Invesco Ltd.,40.2599983215332,28.76000022888184,33.150001525878906,31.36000061035156,21.200000762939453,11.550000190734863,26.709999084472656,18.6299991607666,14.489999771118164,17.899999618530273
KeyCorp,13.479999542236328,11.510000228881836,19.059999465942383,19.270000457763672,17.610000610351562,15.210000038146973,20.420000076293945,19.440000534057617,10.609999656677246,17.549999237060547
"BlackRock, Inc.",357.0199890136719,296.5799865722656,390.1000061035156,532.1099853515625,476.4100036621094,557.3300170898438,915.9199829101562,743.219970703125,660.0999755859375,986.219970703125
Loews Corporation,40.310001373291016,35.45000076293945,47.119998931884766,49.09999847412109,50.2400016784668,39.95000076293945,55.04999923706055,58.470001220703125,64.5,80.62000274658203
American Express Company,92.75,62.90999984741211,79.97000122070312,91.41999816894533,117.25,113.66999816894533,173.60000610351562,163.89999389648438,153.0800018310547,271.4700012207031
Erie Indemnity Company,91.77999877929688,91.58999633789062,115.33000183105467,114.2300033569336,187.9199981689453,189.9499969482422,186.58999633789065,220.1600036621093,290.1400146484375,450.3599853515625
"Assurant, Inc.",67.4000015258789,78.2699966430664,98.04000091552734,89.69000244140625,94.41999816894533,117.41000366210938,157.1300048828125,171.5399932861328,145.02000427246094,194.22999572753903
"Nasdaq, Inc.",15.263333320617676,18.82999992370605,23.790000915527344,27.30666732788086,30.753332138061523,40.43333435058594,59.883331298828125,64.59333038330078,48.66999816894531,75.33999633789062
"Everest Group, Ltd.",169.1999969482422,173.2100067138672,233.94000244140625,250.6999969482422,236.7899932861328,231.07000732421875,248.8999938964844,278.1700134277344,391.7999877929688,381.4400024414063
