Symbol,Date_1,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11
MarketAxess Holdings Inc.,19.780000686645508,32.040000915527344,37.970001220703125,55.9900016784668,89.2300033569336,143.58999633789062,201.88999938964844,184.3699951171875,349.70001220703125,519.9099731445312,413.6099853515625
MarketAxess Holdings Inc.,29.26000022888184,37.77999877929688,63.43999862670898,88.72000122070312,140.0,201.1000061035156,189.67999267578125,342.0599975585937,540.47998046875,367.25,279.8500061035156
MarketAxess Holdings Inc.,36.22999954223633,61.27999877929688,86.02999877929688,126.18000030517578,195.5599975585937,200.72000122070312,341.4700012207031,458.6700134277344,405.7699890136719,255.8800048828125,291.6000061035156
"T. Rowe Price Group, Inc.",64.27999877929688,59.54999923706055,74.70999908447266,80.61000061035156,81.2699966430664,72.33999633789062,83.37000274658203,110.2699966430664,110.25,139.3699951171875,199.32000732421875
"T. Rowe Price Group, Inc.",57.59000015258789,72.9000015258789,81.58000183105469,83.0,77.36000061035156,74.20999908447266,118.5500030517578,117.8499984741211,146.88999938964844,207.17999267578125,110.7300033569336
"T. Rowe Price Group, Inc.",66.9800033569336,79.33999633789062,83.52999877929688,77.72000122070312,69.66000366210938,116.5199966430664,105.70999908447266,129.24000549316406,199.759994506836,121.0,108.69000244140624
Arch Capital Group Ltd.,9.771110534667969,12.603333473205566,17.203332901000977,19.06999969482422,21.34333229064941,23.84000015258789,32.42333221435547,30.229999542236328,42.0,33.9900016784668,43.93000030517578
Arch Capital Group Ltd.,12.493332862854004,15.83666706085205,19.30666732788086,20.68000030517578,23.89999961853028,31.09666633605957,30.11000061035156,40.61000061035156,30.88999938964844,43.11000061035156,63.619998931884766
Arch Capital Group Ltd.,14.793333053588867,17.583332061767578,20.696666717529297,23.71666717529297,31.68000030517578,26.6299991607666,37.7599983215332,31.549999237060547,42.470001220703125,57.15999984741211,73.51000213623047
The Allstate Corporation,31.90999984741211,30.90999984741211,47.86000061035156,55.77000045776367,67.61000061035156,69.55999755859375,94.23999786376952,98.16000366210938,107.73999786376952,101.30999755859376,116.08000183105467
The Allstate Corporation,27.75,45.060001373291016,55.52000045776367,71.3499984741211,67.27999877929688,88.44000244140625,98.4000015258789,105.68000030517578,91.70999908447266,113.5500030517578,136.02000427246094
The Allstate Corporation,41.15999984741211,52.7599983215332,70.48999786376953,67.52999877929688,86.27999877929688,91.66999816894533,101.77999877929688,92.54000091552734,126.76000213623048,134.25999450683594,138.0800018310547
Erie Indemnity Company,65.73999786376953,78.9000015258789,75.4800033569336,70.0999984741211,81.54000091552734,97.73999786376952,126.05999755859376,127.0500030517578,186.4199981689453,237.8600006103516,192.6600036621093
Erie Indemnity Company,76.76000213623047,74.31999969482422,68.56999969482422,85.77999877929688,96.93000030517578,125.06999969482422,126.43000030517578,203.42999267578125,229.2700042724609,216.2400054931641,277.760009765625
